정보원,일자,인용문
통합당_황교안,2020-04-07,"우리가 제안한 것은 국민채와 불요불급한 예산을 정리해 지원하자는 것이기 때문에 정부 예산이 거의 안 든다
n번방에 호기심으로 입장한 사람은 처벌과 판단이 다를 수 있다
(선거운동이 끝나는) 14일 밤 12시까지 수도권 민심에 역행하는 실수는 제발 안 해줬으면 좋겠다
유 의원은 자유우파의 소중한 자원"
통합당_황교안,2020-04-07,대통령의 긴급재정경제명령권을 발동해 일주일 내로 전 국민에게 50만원을 지급하라
통합당_황교안,2020-04-07,전 국민에게 50만 원씩 주자
통합당_황교안,2020-04-07,"국민은 생계가 막막해 속이 타는데 언제까지 총선 계산기만 두들기고 있을 것인가
문재인 대통령은 70%, 이해찬 여당 대표는 100%, 정부의 재난지원금 오락가락, 지지부진하다
정부 여당의 행태가 이렇게 오락가락하니 국민은 안중에 없고 총선밖에 생각 안 한다는 비판이 계속되는 것
긴급재난지원금이 골든타임을 놓쳐서는 안되며 전 국민 50만원(가구당 200만원) 하루라도 빨리 지급해야 한다
이번에는 황 대표와 유 의원의 정책에 대한 입장 차이에서 비롯된 논란이지만 두 사람간 소통이 유기적으로 이뤄졌다면 이런 상황을 미연에 방지할 수 있었을 것"
통합당_황교안,2020-04-07,"코로나 사태 대응을 위한 긴급재난지원금으로 전 국민에게 1인당 50만원을 즉각 지급하라
국가혁명배당금당을 닮아가고 있는 것
기획재정부 원안으로 여야 모두 돌아가기를 제안한다
선거 직후 2차 추경으로 소득 하위 50%에게 지원금을 하루 속히 지급하자
3차 추경에서 지원금과 범위를 확대할 수 있다"
통합당_황교안,2020-04-07,전 국민에게 50만원을 주자
통합당_황교안,2020-04-07,전 국민에게 1인당 50만원을 즉각 지급해야 한다
통합당_황교안,2020-04-06,미워하지 않겠다는 마음은 변하지 않을 것
통합당_황교안,2020-04-06,문재인 대통령이 긴급재정경제 명령권을 발동해 1주일 이내에 금융기관 등을 통해 전 국민에게 1인당 50만원을 즉각 지급해야 한다
통합당_황교안,2020-04-06,전국민에게 1인당 50만원을 1주일 안에 지급하라
통합당_황교안,2020-04-06,대통령의 긴급 재정 경제 명령권을 발동해 일주일 안에 지급해 달라
통합당_황교안,2020-04-06,"코로나 사태 대응을 위한 긴급재난지원금으로 전 국민에게 1인당 50만원을 즉각 지급하자
정부가 결정한 건강보험료 기준 긴급재난지원금은 최근 발생한 재난 피해를 반영하지 못하고, 즉각 현금으로 지급되지도 않는다
지급 대상을 전 국민으로 확대하고 상품권 전자화폐가 아닌 현금으로 지원하자
이를 수용하면 통합당은 즉각 추경에 협조하겠다"
통합당_황교안,2020-04-05,"전 국민에게 일인당 50만원을 즉각 지급해야 한다
필요한 25조원가량의 재원은 512조원에 달하는 2020년 예산의 재구성을 통해서 조달하라
위의 제안들이 수용될 경우 통합당은 즉각 추경 편성 등에서 정부 여당과 협조할 것을 약속한다
중앙정부든 지방정부든 정부의 빚이 되는 것
경제가 좋으면 넘어갈 수 있지만, 지금같이 어려운 때에 우리에게 굉장히 큰 부담이 될 수 있다"
통합당_황교안,2020-04-05,"전국민에게 1인당 50만원을 즉각 지급하라
정부가 결정한 건강보험료 기준 긴급재난지원금은 최근 발생한 재난 피해를 반영하지 못 하고, 즉각 현금으로 지급되지도 않는다
지급 대상을 전국민으로 확대하고, 상품권 전자화폐가 아닌 현금으로 지원하자
소득 하위 70%를 건보료 기준을 상정하고 상품권으로 만드는데는 시간이 굉장히 걸린다
대통령이 헌법상 ‘긴급재정경제명령권’을 발동해 일주일 내 모든 국민에게 1인당 50만원씩 통장을 개설해 주거나, 현금을 지급하는 등 서둘러야한다
이 같은 제안을 수용할 경우 통합당은 즉각 (코로나 대응을 위한) 추경 편성에 협조하겠다"
통합당_황교안,2020-04-05,"전 국민에게 1인당 50만원을 즉시 지급하라
즉각적으로 현금으로 지급되지도 못할 뿐만 아니라, 지급기준에 대해 국민에게 많은 불만과 혼란을 초래했다"
통합당_황교안,2020-04-05,"지급 기준에 대해 많은 불만과 혼란이 있다
전 국민에게 1인당 50만원을 즉각 지급하라
정부가 결정한 긴급재난지원금은 즉각적인 현금 지원이 되지 못할 뿐만 아니라, 지급 기준에 대해서도 많은 불만과 혼란을 초래했다
(정부안은)과거 소득을 기준으로 하고 있어서 최근 발생한 재난의 피해를 전혀 반영하지 못하고 있다
70% 경계선상에 있는 다수의 재난지원금 수령 여부에도 혼란이 있다
대통령의 긴급재정명령권을 발동해 1주 내로 금융기관을 통해 지급하라
여기 필요한 25조원의 재원은 512조원에 달하는 올해 예산을 재구성해 조달해야 한다
추가적인 정부 부담 없이 신속하게 국민들의 어려움을 극복할 수 있는 현실적 방안
위의 제안을 수용하는 경우 미래통합당은 즉각 추경편성에 협조할 것"
통합당_황교안,2020-04-01,강력한 견제와 균형자 역할을 할 정당이 필요하다
통합당_황교안,2020-03-26,협의체 구성되면 안을 전달하겠다
통합당_황교안,2020-03-26,"저희는 구체적인 방안을 마련해 가지고 있다
소통을 통해 필요한 협의체가 확립되면 저희가 마련한 대책을 전달하겠다"
통합당_황교안,2020-03-22,"지금 중요한 것은 재난 기본소득이 아니라 재난 긴급구호 자금
위기를 틈탄 선거용 포퓰리즘으로 이 사태를 호도해서는 안 된다
지난 글로벌 금융위기 때 국내총생산(GDP) 2% 수준에 해당하는 긴급자금을 투입했다
이번 위기가 글로벌 금융위기 못지 않은 위기이지만, 우선 GDP 2% 수준의 긴급 구호자금을 투입해야 한다. 이를 위해 '코로나 극복 채권'을 발행해야 한다
한마디로 기업과 국민의 빚만 늘리는 것
일부 여당 지방자치단체장은 이념적 기본소득을 주장한다
위기를 틈타 또 선거운동에 나서는 모습
재원 조달책도 없이 무조건 퍼 쓰고 보자는 책임 없는 정치로 재정마저 흔들면 안 된다. '떡 본 김에 제사 지내자'는 마인드는 제발 버리라
지금은 당리당략, 표심을 생각할 때가 아니다. 선거에 재난마저 끌어다 쓰지 말아야 한다"
통합당_황교안,2020-03-17,더 걷어서 더 쓸 생각을 하기보다 덜 걷어서 민간에 돈이 돌 수 있도록 하는 것이 더 빠르고 정확하다
통합당_황교안,2020-03-10,"재난기본소득 정도의 과감한 대책이 필요하다
한마디로 4 15 총선용 현금 살포다. 포퓰리즘의 전형"
통합당_황교안,2020-03-10,(코로나19 대책으로) 한 기업인이 제안한 재난기본소득 정도의 과감성 있는 대책이 있어야 한다
민주당_조정식,2020-04-30,IMF 외환위기 때 같은 금 모으기 운동과 국민의 힘으로 경제 국난을 극복했다는 사회적 분위기도 앞으로 형성될 필요가 있다
민주당_조정식,2020-04-24,"통합당이 선거가 끝나자마자 이런저런 핑계로 말 뒤집기를 하고 있어 대단히 유감
통합당은 제발 정신 차리길 바란다"
민주당_조정식,2020-04-24,"지원금을 수령하지 않고 기부하겠다고 표명하는 고소득층, 사회지도층이나 국민이 많아지고, 캠페인 바람까지 분다면 그만큼 추가적인 재정 소요가 줄어들게 될 것"
민주당_조정식,2020-04-24,"형편이 나은 분들이 어려운 이들을 위해 기부를 하는 사회적 분위기가 형성되면 국가 재정을 아끼는 데 효과가 있지 않을까 보고 있다
IMF 때에도 금 모으기를 통해 국민들께서 협력하고 힘을 모았던 경험과 저력이 있다
조세의 상당 부분을 부담하는 고소득자에게 긴급재난지원금까지 받지 말라는 요구를 하는 것은 조세 저항을 불러올 수 있다"
민주당_조정식,2020-04-23,"재난지원금을 전 국민으로 확대하는 방안을 추진한다
사회 지도층과 고소득자 등의 자발적 기부를 통해 재정 부담을 경감할 방안도 함께 마련하고자 한다"
민주당_조정식,2020-04-23,"기재부는 이에 동의하지 않는 분위기
당과 총리가 합의한 것이지 기재부는 상관이 없다
기재부는 입장이 변한 게 없다"
민주당_조정식,2020-04-23,기재부는 이에 동의하지 않는 분위기
민주당_조정식,2020-04-23,"사회 지도층이나 고소득자들이 솔선수범해서 참여하는 분위기가 조성이 되면 꽤 효과가 있을 것
(기부가) 확산이 되면 코로나 국난 극복을 위한 범사회적 운동으로 확산될 수도 있다
그 규모가 얼마나 될지는 봐야 되겠지만 형편이 좋으신 분들이 어려운 이들을 위해 나눔과 기부를 하는 그런 사회적 분위기가 형성이 되면 국가 재정을 아끼는 데 꽤 효과가 있지 않을까 이렇게 본다
우리가 과거에 IMF 때도 금 모으기를 통해서 국민들께서 함께 협력하고 힘을 모았던 경험과 저력이 있다
(코로나 사태는) 사상 처음 겪어보는 국가 재난상황이기 때문에 함께 이겨내자는 우리 국민의 역량과 지혜가 있을 거라고 생각한다
도리어 70%에만 선별 지급을 할 때 국민을 편가르는 것
그래서 지난 선거 때도 여당뿐 아니라 야당에서도 황교안 대표가 ‘전 국민 지급을 하는 게 맞다’고 천명까지 했다
자발적 기부를 국민을 우롱하는 거라고 말씀하시는 것은 도리어 어려운 이웃을 배려하고 그 나눔과 기부를 하고자 하는 정신과 그런 것들을 좀 너무 폄훼하는 것
전 국민 지급하자는 민주당 입장을 정부에 지속적으로 전달했고, 어제 발표는 당정 간에 조율이 돼서 어느 정도 정리가 된 안이라고 생각하면 된다"
민주당_조정식,2020-04-23,"재난지원금을 하루 빨리 처리하는 게 중요하다
수정안을 다시 제출하라는 것은 도리어 시간만 끌다가 국회 처리가 미뤄지는 안 좋은 결과로 갈 수 있다
(수정안을) 정부로 다시 돌려보내면 정부에서 다시 편성을 하고 국무회의를 통과해 국회로 다시 넘어오는 과정을 반복하게 되는 것
국회에서 지금까지 수정안을 다시 정부로(부터) 받아서 했던 예가 없다
이미 나와 있는 내용들에 대한 예산의 추가와 증액 문제기 때문에 국회에서 심의해서 결정하면 된다
더 형편이 좋으신 분들이 어려운 이들을 위해 기부를 하는 사회적 분위기가 형성이 되면 국가 재정을 아끼는 데 꽤 효과가 있을 것이라고 본다
우리가 과거에 IMF 때도 '금 모으기'를 통해 국민들이 함께 협력해 힘을 모았던 경험과 저력이 있다
처음 겪어보는 국가 재난상황인 만큼 함께 이겨내자는 우리 국민의 역량과 지혜가 있을 거라고 생각한다
자발적 기부는 국민 우롱이고 편가르기
도리어 70%를 선별 할 때 국민을 편 가른다는 지적과 비판이 있었다
지난 선거 때도 여당뿐만 아니라 야당에서도 황교안 대표가 '전 국민 지급을 하는 게 맞다' 이렇게 천명까지 했다
그런데 자발적 기부를 국민을 우롱하는 거라고 말하는 것은 도리어 어려운 이웃을 배려하고 나눔과 기부를 하고자 하는 정신을 폄훼하는 것이고 또 선의의 사회적 기부를 가치절하하는 것이 아닌가"
민주당_조정식,2020-04-23,"긴급성, 보편성의 원칙하에 긴급재난지원금을 전국민 대상으로 확대하는 방안을 추진하겠다
단, 사회 지도층과 고소득자 등의 자발적 기부를 통해 재정 부담을 경감할 방안도 함께 마련하겠다
정 총리가 당정이 공감대 마련하는데 역할을 했다"
민주당_조정식,2020-04-23,"긴급성과 보편성의 원칙하에 지원금을 전 국민 대상으로 확대하는 방안을 추진하며, 사회 지도층과 고소득자 등의 자발적 기부를 통해 재정 부담을 경감할 방안도 마련하겠다"
